"animal","sex","mass_kg","tail_cm","shy_sec"
"8_46","F",4.4577521743951,8.96417385626079,31.6095040003449
"8_47","M",5.07854219287096,7.59226292229226,24.6180158889401
"8_48","M",5.57822182299922,8.20303964129703,29.7051862859071
"8_49","F",4.35018626384686,8.13768998125491,28.5888835123997
"8_50","F",8.01232283413423,9.66854845230216,31.3051203183329
"8_51","M",5.44666899751709,10.3961427224217,20.7366481310403
"8_52","M",3.76114441650784,5.6952091628225,32.427224751936
"8_53","F",5.90358621754191,7.48491706409382,24.7088250855054
"8_54","M",5.11478621624321,8.27536499998907,36.5730619377266
"8_55","F",3.55982244467033,6.36871012872198,33.8294459175105
"8_56","F",4.22894247934008,7.7982255449315,23.5700169556019
"8_57","F",5.03776325854834,6.31255438813379,25.7146036082326
"8_58","F",6.67978909044555,9.88427285681622,27.4311304513176
"8_59","F",5.55162797514961,7.84508483400859,28.4596819796851
"8_60","F",6.06575660429239,9.22046620323403,18.5183819652431
"8_61","F",5.11388100097317,7.18749957695398,34.6854660073241
"8_62","F",4.09364197568546,7.0813064133306,36.207701331214
"8_63","M",4.66075489447405,8.39798292325286,39.1203162900892
"8_64","F",5.37727821958218,8.11172236991672,26.9487393461695
"8_65","M",5.96105886717231,11.7879144561273,34.2909421408198
"8_66","M",4.50407614746381,10.2233064640441,34.1735551146874
"8_67","M",4.45793719331019,9.90222535267553,36.2299355183074
"8_68","F",3.40698208380929,6.50405466212251,25.4437841433053
"8_69","M",5.29807360167277,6.61882859637863,31.1035875340947
"8_70","M",6.12660539522521,7.45909794525941,33.3203164388866
"8_71","F",4.76236953797934,7.58847981021811,18.9833885046896
"8_72","M",5.9073005108677,8.43622518926533,23.6454994241235
"8_73","M",6.05535731674601,7.78620388113233,30.1610309468427
"8_74","M",5.79439600055978,8.29262840736214,24.2081248728271
"8_75","F",4.38207451522576,7.22512202783119,29.9165693836961
"8_76","M",3.04470078710454,8.9221453682506,33.4398183664759
"8_77","M",4.75441146111893,7.26036659118082,31.5257549750337
"8_78","M",6.01750923224411,7.99789422700182,38.5179401608813
"8_79","M",5.63889847848975,9.25643196587477,21.8585362628063
"8_80","F",5.41959630069901,7.4670311974934,37.7532613429155
"8_81","M",5.54153880178169,5.44196438799854,26.7984404178414
"8_82","M",5.86874259284312,8.96702487331308,26.1846625396439
"8_83","M",5.84843695879235,8.1344602142319,33.9595862828916
"8_84","M",4.96555652686497,8.29551749904407,25.4774807845795
"8_85","F",4.1046935567804,8.53255056846293,22.5726273925058
"8_86","F",5.38948382331619,8.78122245876084,25.4809651138988
"8_87","M",5.65182145635238,9.82193913946658,33.2080194291593
"8_88","M",4.2450104595679,7.84349583140756,18.6953505198176
"8_89","F",3.90382641016287,8.85223448100278,31.1000745217333
"8_90","M",4.30242603396116,9.09511777322834,29.8933022052192
"8_91","F",4.95725477321406,9.76014578822214,26.6041417716309
"8_92","M",4.41583751188834,7.85349120347593,26.9207960364758
"8_93","F",4.29767769306019,7.55384264514827,29.0772612647118
"8_94","F",5.56959947063426,9.20925646587544,32.752272773161
"8_95","M",4.41995206223377,6.20549747167011,29.5126526546008
"8_96","M",5.47974177642926,8.77618802787974,18.8722197379495
"8_97","M",7.1746248686454,11.1991047440657,24.4714659793469
"8_98","M",5.75188654080958,8.90179905311148,27.7213008508176
"8_99","F",6.04956306505817,11.5355535445208,24.7692794936761
"8_100","M",6.8639929170227,10.6242120836768,25.5233587887159
"8_101","F",4.33696476824865,8.09899970398203,41.298581086288
"8_102","F",4.23586844443759,6.56053517661402,21.4971578275747
"8_103","F",6.22356050621109,8.10966907209535,22.3628860767588
"8_104","F",4.44850962296552,6.7606439139673,19.9452968955254
"8_105","F",4.8739869784709,8.40677583332774,31.6207167726123
"8_106","F",5.34390579022767,10.8547077609186,27.3434569970488
"8_107","M",3.80588858281171,8.44020118621538,32.2161384925024
"8_108","F",5.48543147395018,7.62941625959376,33.2231173021493
"8_109","F",4.89928009966888,5.71941651093552,34.6671757836128
"8_110","F",6.05222832286002,6.11428663270501,25.5550091532244
"8_111","F",4.46495921503588,5.3847419811852,28.3237694893824
"8_112","F",5.65370818008418,6.54992415961385,36.1992771485499
"8_113","F",7.7314259567176,12.2067985599477,33.7037436951425
"8_114","F",4.49035624682255,10.0396630398087,32.2517030820536
"8_115","F",5.74845167108215,8.72424266132623,42.5692980228468
"8_116","M",5.60590571272702,10.1386293297621,33.3693867226552
"8_117","F",4.87603007846594,7.19509119272146,26.1304125159283
"8_118","M",4.14410380976973,7.08948338220412,29.2360688938828
"8_119","M",4.68373141637851,6.57703391524678,29.0652082603511
"8_120","F",5.54244803668782,8.4281572645088,28.8825857357161
"8_121","F",4.94838176831684,7.88701102367912,33.7545818554847
"8_122","M",5.29865482063228,10.309328206772,24.8101672406142
"8_123","F",4.60317340715083,5.84993973936975,33.9945414280391
"8_124","M",5.56368652347863,8.51813327202936,31.3764770510573
"8_125","M",3.66300142282112,6.963987510361,30.4577495922584
"8_126","F",4.97395250184391,7.30250247578323,38.4503894595794
"8_127","F",4.43036225778064,9.67386735236905,31.304388689358
"8_128","F",4.46374527344903,7.77145810544781,7.52178101641062
"8_129","M",5.33655250254404,6.52422159085481,26.3843698781891
"8_130","M",4.14293277269249,6.00491438952937,21.5214499458458
"8_131","F",4.66252547474162,6.56474890640066,32.2189447413801
"8_132","F",4.58469388996079,6.53008740754312,23.6135001183431
"8_133","M",5.5905808501551,9.55359065867131,33.8897155968662
"8_134","M",4.7134510198231,8.46140546763359,30.6531691095905
"8_135","M",4.41798252400696,7.79345688561244,36.191496133346
"8_136","F",4.96950775183043,9.07039719680691,19.1636627833783
"8_137","M",5.87459927149492,11.4227556070456,27.0154038438036
"8_138","M",4.85456744586472,11.4984145913607,29.3943828788967
"8_139","F",6.18684928321669,9.45262579900171,27.9635192367806
"8_140","F",5.23462277380528,9.78390230910246,22.0068749210023
"8_141","M",5.41908909049431,8.62014881128746,30.9165386393719
"8_142","F",5.0034454095775,8.90502048096199,34.1566000889148
"8_143","M",5.34292079392153,8.45405217521421,17.2171338093817
"8_144","F",4.47155985916205,6.15893611112123,32.3591599022911
"8_145","F",5.14127454002097,6.37315237563152,29.0229041782742
"8_146","M",4.60166138978843,5.50502113104836,21.5216656326896
"8_147","M",3.62109538057846,5.82028251264531,26.3890933788485
"8_148","M",5.01149192011525,7.54304812597552,32.8930092298558
"8_149","F",5.03261811911256,9.75623738012874,27.4666606093647
"8_150","M",5.50617402145773,8.62193040968665,20.4949416840255
"8_151","F",3.3120138702985,6.33695563240832,41.7837081124873
"8_152","F",4.7697591667829,6.72258232935843,31.9817200902936
"8_153","F",4.9585063667496,5.75296736564489,26.8400113563486
"8_154","M",3.81066015672371,4.9604230562492,37.6461254414136
"8_155","F",5.54010478673606,8.00534880118934,23.65466205027
"8_156","M",5.42929380981078,8.29195441182474,31.0474195463249
"8_157","M",4.42379195522192,8.60884435843997,29.9823238689849
"8_158","F",4.014036902703,8.38067968512486,27.9860660115155
"8_159","M",5.76275377316824,8.37374843456043,29.5782952613926
"8_160","F",4.59811646532833,8.22675607777997,32.6442311170202
"8_161","F",7.17700119710852,9.77693149008363,22.5192941917395
"8_162","F",6.01907177902207,8.69716852106531,28.0679657341472
"8_163","F",7.11093076981101,11.2610067278795,32.6166594253771
"8_164","M",6.31876925709588,9.86299034002672,26.650606898324
"8_165","F",5.13785847514511,5.71325006575196,19.5782459216511
"8_166","M",4.63954524534803,6.23294942859885,32.3138012093893
"8_167","M",5.30511601388737,9.21378341004027,33.2924931625016
"8_168","M",4.27172946653893,8.28873642231213,38.5942270500546
"8_169","F",2.88444899502852,7.41380335357314,35.3273852719334
"8_170","F",3.66017475364236,8.24467932148711,32.7035196864078
"8_171","M",5.23068583256673,8.90850928286844,30.6747472807293
"8_172","M",4.23292751326661,9.68869718077458,24.6642380606875
"8_173","M",6.02605511686332,6.20045482737961,36.9557991779527
"8_174","M",5.63811581104742,7.69696924702274,19.9699694322397
"8_175","M",5.36352457474624,8.30039226479386,23.0243684998519
"8_176","M",4.22455078903,6.86809291324069,30.6640713333668
"8_177","F",5.28863886768372,7.06230919938182,25.6327291668068
"8_178","M",4.19462909113954,7.64593661668783,28.3383482868095
"8_179","M",5.39126901331122,7.19820237332585,31.288480460902
"8_180","M",4.99407426524612,6.74035424249301,33.4128652288784
"8_181","F",4.99000637924647,5.89438834843012,30.2097038560117
"8_182","M",5.75132464441658,6.83329157778697,30.5265502797633
"8_183","F",4.54608995625496,5.39922300390524,33.2366292960675
"8_184","M",6.40239649746152,7.10315845964621,29.6118493222763
"8_185","M",4.43542612830597,6.21120863974905,36.3906890040191
"8_186","M",4.04472442616349,6.68558544694691,22.1368474428805
"8_187","M",2.75127205757886,5.88220206529701,37.1853030255695
"8_188","M",4.4969370407519,6.85914862736961,28.8742437174865
"8_189","F",3.49115419856436,5.98546631632711,41.2118590067683
"8_190","F",2.73355620259878,5.49497387022496,30.6062521248383
"8_191","F",3.46688274498627,5.71846731401463,35.5395234756622
"8_192","F",4.53779033266046,7.16503423140065,35.5406557315311
"8_193","M",7.68051242238725,11.3500112793978,38.5703608798992
"8_194","F",5.91478872697884,7.24074833782576,33.9150735463808
"8_195","F",5.09353275760555,7.48456215687268,35.2325310681968
"8_196","M",5.50783334153573,6.54081515906196,33.5184234746463
"8_197","M",4.37250024241329,7.0223660127675,22.6351560493409
"8_198","M",4.41400242867926,5.82860760617726,29.2653887320508
"8_199","M",4.71530332753516,8.47400252671134,33.1772862088247
"8_200","M",5.32908390614454,5.63083907766471,29.777289969019
"9_1","F",3.77296921589297,7.5129120908586,30.5177630431046
"9_2","F",3.98725548639076,6.18005090745593,28.9791248331098
"9_3","M",3.04096362828287,5.49386722292283,30.9325145939364
"9_4","M",3.26603620864388,5.29594518403264,36.7965672307151
"9_5","F",3.71712164829441,7.39501323465025,28.8955193524758
"9_6","F",4.91346316671547,9.1364156515991,31.2093581672172
"9_7","M",3.35131491471478,7.5696080806406,29.333294740314
"9_8","M",5.79527232955807,9.37409860961079,27.0018844602103
"9_9","M",5.54173902278589,8.3498347260879,24.2099677367773
"9_10","M",5.12385722346119,8.63505493609786,37.7074636811257
"9_11","M",4.84635399831485,7.90360888985983,26.0411828648166
"9_12","F",5.98450172412497,8.03407320211571,32.5181677593874
"9_13","M",7.98787914491693,7.79443692005445,26.7953439173335
"9_14","M",4.84658991672096,7.89891654312116,24.3168777665525
"9_15","F",5.5602707953018,5.78966771915932,31.5656936045653
"9_16","M",5.16696984763543,6.31983175396878,28.9721555089997
"9_17","F",6.94237609985603,10.1129519011224,27.7329287742132
"9_18","F",4.91409926541996,6.77628913594808,44.940569731607
"9_19","F",4.56655757107051,6.9378908098019,29.6518064835555
"9_20","M",4.3236608766691,8.3347501455024,38.095266448164
"9_21","F",3.81704511076366,4.54341056404701,18.6640318919947
"9_22","F",4.4259643955689,5.22505133586903,22.2632786714296
"9_23","F",5.00007250436525,5.59946741321169,20.6757362312261
"9_24","F",3.23799200111499,6.97109362305964,23.9402050772108
"9_25","M",5.75859301673864,7.05300884634672,32.5324327223836
"9_26","M",5.93435524264331,7.26843460808427,22.0553025503579
"9_27","F",5.22097885124815,7.64234194760341,32.5601831108477
"9_28","F",3.54001694840609,6.35896824203752,27.284445108317
"9_29","F",3.18381994809795,5.04804250517727,34.4410030717501
"9_30","F",3.13324645393575,6.36969554076127,26.8419993748683
"9_31","M",2.38251052648218,5.19754960260426,33.18549203094
"9_32","F",4.85180129495072,7.09364602897711,26.1953752334576
"9_33","F",5.96650200719268,9.27583609917316,22.1342210446707
"9_34","M",3.78513373804564,7.73810944928021,34.283931665932
"9_35","M",3.98700506728018,7.89237272306643,18.9263036783828
"9_36","F",5.47300599660776,10.0112667216294,30.8921734236524
"9_37","M",4.68435939456937,6.41730768137862,34.5430377228458
"9_38","F",4.51445007164793,6.02842625663883,32.1248656524758
"9_39","F",4.86612703702433,6.24556647920548,31.2358881976631
"9_40","F",5.39231712915314,7.50820402458888,29.4237272577677
"9_41","M",7.13586417286276,7.41238092740453,28.2490680679238
"9_42","M",5.25162727921326,7.39038418368395,20.8652606256577
"9_43","F",4.68985452057937,9.4561876603413,22.7900089829958
"9_44","F",3.77164661939534,6.0178532028683,34.0335074539657
"9_45","F",5.0250293786025,10.0388863654124,33.6939096481305
"9_46","F",4.25675230875507,7.80337205273682,35.2072761884291
"9_47","M",4.61500015983136,8.03381835433351,25.5626336377528
"9_48","M",4.59826570032332,8.90006416876493,41.8556301853993
"9_49","M",3.26390422109824,6.8950406355195,28.8920219294735
"9_50","M",3.6957120694975,5.82781534666322,19.8485540331475
"9_51","M",3.95812701240252,7.5713236836887,17.6315118534975
"9_52","F",6.48576120969653,8.56468335683662,33.8651202586704
"9_53","M",6.57812055015127,8.67412459849551,21.3105172038363
"9_54","F",6.62505439064459,9.21904550911364,20.8492460560226
"9_55","M",5.37694166825536,10.5092435010017,22.7373780713593
"9_56","F",5.36361336231286,7.57443458437892,31.0038115866815
"9_57","F",4.53464631793844,7.18562372868995,33.1039639987538
"9_58","F",4.79291700985441,7.36020191589637,29.8173185175315
"9_59","F",4.93213451677738,5.9460182490716,37.5999746349232
"9_60","M",4.81674162228104,8.52045852583582,28.1534198904409
"9_61","F",3.71148480093851,6.73997378477217,35.9850116409587
"9_62","M",3.95636672844772,3.57967838168027,47.4075150485761
"9_63","M",4.07525765590777,5.59356087385123,30.1712565844309
"9_64","M",3.68359293807828,4.17969470192211,31.7801250688815
"9_65","F",6.99983952259927,10.8734749319953,24.465836477258
"9_66","F",6.83441653121201,9.20144737168167,34.0675310535498
"9_67","F",4.78911909171792,7.56961481423109,28.3026206614396
"9_68","M",5.14045291129266,9.03046887421735,35.6551822039713
"9_69","F",5.08261035283707,9.05862971240713,30.3273434260409
"9_70","M",3.76405730559011,7.67658076838483,32.2593999719292
"9_71","M",4.91312797408132,8.86727610903832,24.7648591454263
"9_72","F",5.70306524326236,9.09693215384073,33.53924241534
"9_73","M",4.08306854088706,7.87133556900262,32.9840683814502
"9_74","M",4.62383939033268,8.54541094795663,31.2756905955321
"9_75","M",5.70547229305369,7.22025986936226,39.6988152389444
"9_76","M",4.11413726990033,7.09483996692157,36.6083798798021
"9_77","F",5.64783584942804,9.29409615720215,14.6095208472967
"9_78","F",6.80332982645477,8.34134489567539,31.9069788068916
"9_79","M",6.0146962124226,8.44461765007027,31.1730818799381
"9_80","M",5.96677044411393,8.14911646707431,34.7073826543755
"9_81","M",5.71520214200316,8.76874250249809,28.5510356297129
"9_82","F",4.89742451009686,7.93155453864066,28.8359850174066
"9_83","F",5.49580149585119,10.4815494564694,20.2622090372333
"9_84","M",4.97900115834279,6.7975047789159,26.4804820588952
"9_85","M",4.07124775913416,6.05409729925901,29.0156556689148
"9_86","F",6.10116633629569,8.30194846265079,40.1187086513941
"9_87","F",5.18558789298559,5.56478661049667,30.106207178269
"9_88","F",5.40626693758311,8.93736678258572,17.6046062583487
"9_89","F",2.16766304604037,4.43592107304938,36.6041999378406
"9_90","F",4.63573886612355,8.22782798641547,30.1850116668439
"9_91","F",3.74159135349219,5.08232213610053,28.6579013043149
"9_92","F",5.22740156500698,7.6905574201788,22.5106995545224
"9_93","F",5.15118571586558,8.2054067885137,24.7518392202073
"9_94","F",5.26096273563215,9.21145088569595,23.730498092462
"9_95","M",5.70734490068617,10.0934182746927,32.7374536301707
"9_96","M",6.35237197937287,9.51393274916261,28.1657222535845
"9_97","M",3.74192438708041,7.44350468463561,24.3460872743713
"9_98","M",5.13911980878314,9.45678370796513,19.9657531583743
"9_99","M",4.4944337144897,9.09730451390928,30.8461606907432
"9_100","F",6.84350518520151,9.37650363769531,33.7030273197039
"9_101","M",4.91961422666526,7.01641580206111,18.2569782220615
"9_102","M",4.91915822079,8.19210278516145,33.4279712878689
"9_103","M",4.19262365892108,9.70428038754984,29.5385640138731
"9_104","F",4.35996409948846,8.91456223594999,31.0333180371354
"9_105","M",3.60003716872134,8.03929564190813,18.4206176316346
"9_106","M",3.84010705633864,8.64387176158475,25.250491331527
"9_107","F",4.19863181590909,7.53198074424345,21.0808842915884
"9_108","M",5.33773968948864,9.66444397565435,27.062887063284
"9_109","M",5.0952488390141,8.04200821151693,33.2666294343856
"9_110","M",5.7599546733792,8.3849075631471,36.759744283464
"9_111","M",5.94788964420662,7.64560405939135,33.1350023620084
"9_112","M",3.59572076836683,4.29079677004599,36.0396066598504
"9_113","M",5.22691438343844,9.56314497256538,26.724099126554
"9_114","F",6.29563322736217,7.7329333684082,25.6772105601115
"9_115","M",6.47166764997065,9.35294942216476,24.2408039736961
"9_116","M",5.68567617259612,9.92404924994766,29.276423148043
"9_117","F",4.66890510303235,8.87382875543775,29.7928606778175
"9_118","M",5.41707676431678,8.05267196916379,25.601103434279
"9_119","M",4.99866645054723,6.86311467002688,31.3058762154793
"9_120","F",5.59324369804251,7.18739163960087,28.9327508655486
"9_121","F",5.53040192527375,8.71073031562321,31.6492552281103
"9_122","M",4.41007883762674,5.5864646283535,22.9772900005423
"9_123","M",6.22417158957279,5.67124392807398,27.4883763540809
"9_124","F",5.59188744826194,8.36085757963689,28.3568083150002
"9_125","F",4.70648956395823,7.25241077765811,24.3426103768103
"9_126","M",5.12454846228756,8.25402184496678,21.4911373343298
"9_127","F",5.95014481359367,8.29849931886582,35.3876192708188
"9_128","F",5.85893129146057,9.44025749274304,28.1423333488246
"9_129","F",4.06491077130027,7.57520847147819,34.8898303211433
"9_130","F",4.44114780347954,8.03407539081418,28.8118965199255
"9_131","F",5.24171230327263,7.83443536841227,32.9948931468279
"9_132","F",4.47484463950008,9.77722372817706,33.112868672091
"9_133","M",4.53899200437586,7.15661075333934,26.5210960725492
"9_134","M",6.45877224915988,8.72604483012722,24.1740704093198
"9_135","F",5.09233141388061,6.3534670075162,29.0496263615307
"9_136","M",5.1312576774949,9.41220352502153,27.5665824085318
"9_137","F",4.94696066523441,8.5234064511653,27.3131395799632
"9_138","M",5.78699784093267,8.01209919898203,32.7005377677582
"9_139","M",4.9797906952186,7.65559300678623,27.644163261501
"9_140","M",3.03833200296787,3.9267462379182,37.3969872683634
"9_141","F",4.65297077239639,8.27591015928909,35.3099530947829
"9_142","M",5.417843388973,8.14936482581175,36.4881693244345
"9_143","F",4.75797751180095,8.21773595884563,29.4287058287906
"9_144","M",5.73557597504081,7.58880863106996,26.1118754617172
"9_145","M",5.81773259164717,10.9267696146804,33.8843063555775
"9_146","M",3.90012385318788,8.98993167202625,14.8479530588688
"9_147","M",6.23064304632572,7.72453394269182,33.1799904695946
"9_148","M",4.13744976944971,7.56892340037146,17.8317319571377
"9_149","M",5.0422750364972,7.17824628421848,22.616189965096
"9_150","F",4.89806674805492,9.45205959159373,37.872550915692
"9_151","F",7.092496577465,11.367057529118,19.2647652362673
"9_152","M",4.06268838466278,9.04040954540608,29.6533935757673
"9_153","M",5.22256311438583,8.5074329251019,26.8078350495187
"9_154","F",5.45883690920384,9.18335715885797,27.8921514144783
"9_155","M",4.85612882669441,6.36236736545693,28.1374863490067
"9_156","F",5.45594467576534,7.66450071603885,31.8473971097339
"9_157","F",6.59673678212136,10.5191992355866,26.7921393480738
"9_158","M",5.4820087510163,8.83264029463172,27.193104885847
"9_159","F",3.75489896185158,8.59363318879216,29.3554827435701
"9_160","M",4.66578993063226,9.24982325057766,34.8692869427315
"9_161","F",4.64169072676984,7.33691117126784,41.0695259297411
"9_162","F",3.33779907345802,8.29225913508032,25.151002780056
"9_163","F",2.69783867786413,5.67333183534024,34.0566290644238
"9_164","F",5.16589912408636,6.75030685204809,29.1301298821
"9_165","M",3.54261849998188,7.71881448811689,22.661539490718
"9_166","F",2.90354773004041,5.42873698595747,32.7923212710433
"9_167","F",5.67764282876792,7.14316899704647,25.8443752731628
"9_168","M",3.38439031682249,5.76649889669459,25.3595430455582
"9_169","M",4.31897418585233,8.09319970911534,22.3612067649772
"9_170","M",5.4386812297244,7.56949736961449,18.0588916815804
"9_171","M",4.32216626305506,3.99756666384391,22.5005822056229
"9_172","M",5.43608793326877,8.70778115466987,31.0834540799034
"9_173","F",6.19260977538712,8.77422903554633,26.5350488283769
"9_174","M",4.64618266337245,9.43238824413923,23.9619547664904
"9_175","M",3.64805941582714,6.43945609139435,22.108054607904
"9_176","M",3.76641436005189,8.50675644126095,18.473902927086
"9_177","F",4.38643369543304,8.7462226935395,25.9022588980931
"9_178","F",3.14175299989001,8.21546925412766,34.3907676182839
"9_179","M",5.38581442047891,9.4424371851654,41.2016064118831
"9_180","F",4.21010546823699,7.86020322413561,29.3004235209963
"9_181","F",5.26029300251778,8.42700593544926,29.8555588366502
"9_182","F",4.66943846757882,7.61697521848989,28.8429844455378
"9_183","M",7.2079573459318,10.208749683513,28.8104719711802
"9_184","M",5.98782319224048,9.06142157886835,34.8163077267846
"9_185","F",5.18576491052078,5.87473664292225,33.3833469109305
"9_186","M",3.27702790082497,6.47327556644745,27.1723799041762
"9_187","M",4.27933515694907,6.06868852826677,31.3965724049734
"9_188","F",4.03187027560696,7.51150067407288,30.6873932241882
"9_189","F",6.13563860343598,10.7892599886437,26.6308173221473
"9_190","F",5.90570562479704,10.4319833440344,29.5212315703388
"9_191","M",6.16986764166914,8.39721810898128,32.9553056343877
"9_192","M",5.13373528802121,7.13369009689149,23.5496979000492
"9_193","F",4.02894244293561,7.5879704564275,24.7579692673019
"9_194","F",6.0456994695123,7.5427426155771,25.4917591603945
"9_195","M",5.70901258731813,8.2097212138746,24.6275333325592
"9_196","M",5.1754115915639,6.68342259688253,25.5365707387115
"9_197","F",6.6283277489313,9.31940353387673,19.407281333254
"9_198","M",7.05975922768598,10.2986133899117,28.7810579717725
"9_199","F",5.23399732529595,9.85736205254848,25.9137789847258
"9_200","F",5.12328978370038,6.6005683176963,13.5745950573027
"10_1","M",2.69367388618174,7.99788500590031,21.2755472836858
"10_2","F",3.50764066332744,7.08361660085031,23.5786979264942
"10_3","F",4.46431686988615,7.29781472013345,23.3726750473463
"10_4","F",5.27610573101281,7.51276414609203,28.6462792753347
"10_5","M",4.82707322954762,7.38195459509564,31.5345752373983
"10_6","F",4.89328325700176,8.14396213176921,36.8963449590157
"10_7","M",4.70099717271768,7.33443314233978,31.4487559449538
"10_8","M",4.66269466491579,6.23934740893993,34.1221430799467
"10_9","M",4.9125928065007,8.99824453039251,25.6863265394424
"10_10","F",4.30866615339891,7.21505776448265,28.147696725452
"10_11","F",3.94006777274234,6.43382723805825,27.8955134977109
"10_12","M",3.84242460281461,6.66838319079906,30.1632476041755
"10_13","M",4.78412543298524,8.62750254893259,28.09941131652
"10_14","M",5.40310722785723,9.12757179602836,22.3316361136852
"10_15","M",5.13219499596604,10.5306699785093,23.2991206649792
"10_16","F",4.72476345842793,8.7871174142922,26.377844753183
"10_17","M",6.36587867244691,10.2878682858613,28.5304501617031
"10_18","M",6.33062821544506,7.21946187998311,26.8184394380157
"10_19","M",5.18951232585017,7.54289448193389,24.3106271116823
"10_20","M",5.3807968113668,9.93491064358046,27.5170318732123
"10_21","F",4.43277972025109,5.70062849524168,28.5272817892991
"10_22","M",4.79945512910209,8.57944887131139,32.3721551952713
"10_23","F",5.316020434848,9.55622840988133,26.9777425167198
"10_24","M",4.97118927467737,10.2751315219943,32.3531405847972
"10_25","F",6.34176166328767,9.4477723713886,32.9857657411602
"10_26","F",4.7064600590403,7.6627070464824,35.2956912783469
"10_27","F",3.92323111713301,7.05762931319871,29.0986933925778
"10_28","F",2.84565333400117,7.04373131438554,22.4904595801641
"10_29","M",6.46378769024916,9.50620153922014,21.7917698659501
"10_30","F",5.38668832333647,9.7653133279448,31.7384478243824
"10_31","M",4.36271316184322,8.47288411147046,30.4280938887137
"10_32","F",5.99993336701077,8.4407506768494,25.5234268993945
"10_33","F",4.91751704074973,8.82031364718408,32.4460009971945
"10_34","F",5.58989111874085,9.52282581614278,45.3727552897282
"10_35","M",5.44413239620444,7.81863086327215,35.2796550097237
"10_36","F",4.39701051943034,7.70026791251467,38.1293211504627
"10_37","F",5.17003588432967,8.51224940864576,29.8286321921485
"10_38","F",6.41959082968372,7.90600025117705,29.5322746953459
"10_39","M",5.5825772485375,8.59323381028512,24.398569077361
"10_40","M",5.16969434113284,7.13909831040947,24.412025342551
"10_41","F",4.10097481769066,5.84970616400567,24.7070334507354
"10_42","M",1.23804048191372,3.47439087635668,34.4581703781421
"10_43","M",4.33192863447994,7.67548490794297,33.8735810019144
"10_44","F",3.56327536634677,4.37517587331674,38.2006916158841
"10_45","M",4.6997016194167,9.54346738582665,39.2536750178716
"10_46","M",6.36464255345253,6.80803857680036,41.4990771575935
"10_47","F",5.52282237790843,10.5457490674198,31.6684424072132
"10_48","F",4.28434592227555,7.56451596883783,32.3524703236675
"10_49","F",5.18321101702666,9.37140059776549,31.0011517794759
"10_50","M",3.9491653287373,8.56988385302795,28.8795160571796
"10_51","F",5.29245946405113,5.91085487098716,29.9842835938581
